index,x,y
85222,-9500,561
85223,4737,-8459
85224,-6495,-321
85225,-7604,-9935
85226,-2193,-7552
85227,262,-5799
85228,345,-8380
85229,5918,-4871
85230,-708,-1465
85231,222,6316
85232,1871,-9701
85233,411,-3464
85234,-2269,-9883
85235,9416,1147
85236,-1878,-6681
85237,-6314,213
85238,-6451,2388
85239,-8519,-6999
85240,-6012,535
85241,-8382,7040
85242,-8639,-6902
85243,6007,-3206
85244,-1540,-3740
85245,-501,-3020
85246,7191,-1496
85247,-291,-1450
85248,-8093,5422
85249,-8637,-9268
85250,-4700,-7607
85251,-4681,-2979
85252,-7637,1
85253,-1548,-4458
85254,-3302,-8403
85255,1458,9053
85256,-5377,4944
85257,9332,-4713
85258,2614,2012
85259,-5001,5085
85260,5605,2174
85261,7053,-582
85262,-2485,386
85263,9010,-4971
85264,-8894,-4261
85265,-3435,-295
85266,-9240,-2408
85267,338,-8653
85268,-2558,-4492
85269,-4985,-5408
85270,606,4145
85271,-9860,-8340
85272,-8719,8702
85273,-4476,-6226
85274,4786,-2446
85275,-2143,-7070
85276,-7245,-8892
85277,-3574,9035
85278,-1500,2198
85279,-1178,-492
85280,5190,-9634
85281,5970,-8168
85282,-426,-1657
85283,2387,-5142
85284,-7535,-303
85285,7605,-5328
85286,-9230,288
85287,-8307,-2014
85288,-720,3780
85289,-1121,-4503
85290,418,-1862
85291,-5007,-5899
85292,-828,-3047
85293,-820,-8491
85294,3075,-1370
85295,-8679,381
85296,1636,-6991
85297,-3569,-9619
85298,-9753,-9056
85299,-634,-7995
85300,-9128,-4262
85301,1785,-2684
85302,-5200,607
85303,-2323,-3564
85304,6905,-7563
85305,1567,2761
85306,601,480
85307,2134,-7853
85308,4724,2296
85309,-4497,-5507
85310,2603,-3913
85311,8611,-2406
85312,-5230,-4220
85313,-6072,1433
85314,1954,196
85315,1616,4622
85316,-7371,-7233
85317,4613,9522
85318,5007,-9725
85319,-352,1523
85320,-1137,7297
85321,-3620,-5179
85322,-2226,-8745
85323,-1679,3690
85324,1707,1159
85325,676,4575
85326,179,-7338
85327,-6394,-5820
85328,-7898,-2160
85329,-5822,4120
85330,-4842,-2683
85331,5768,-3776
85332,-3214,-609
85333,2201,-108
85334,161,3002
85335,3214,843
85336,-2988,982
85337,1282,169
85338,8406,-2957
85339,-8667,-9199
85340,-6556,-1369
85341,2406,2615
85342,-1035,698
85343,2590,-7230
85344,3663,9611
85345,-5913,-424
85346,-5514,7017
85347,-4272,7485
85348,105,8191
85349,620,642
85350,-818,-3564
85351,1445,-4887
85352,-1110,-3879
85353,-2077,6648
85354,4674,-6586
85355,-242,-7122
85356,-4041,-760
85357,8799,-4099
85358,3868,4560
85359,-8482,-507
85360,9139,1289
85361,-6191,-2881
85362,-9332,2573
85363,-8909,-246
85364,9838,321
85365,-1885,1857
85366,-7227,7299
85367,7008,-8171
85368,-5507,2081
85369,2597,-3279
85370,-8065,-6314
85371,-5202,4348
85372,9941,-1729
85373,-5684,-765
85374,-2184,9579
85375,1196,-7143
85376,-2786,2747
85377,-4184,-6028
85378,-7082,-9066
85379,1432,-7316
85380,-2101,1061
85381,-5071,9952
85382,-7915,-8395
85383,9335,-7854
85384,2906,96
85385,9942,-4401
85386,5969,-9271
85387,179,-9873
85388,9213,-3857
85389,1852,-7098
85390,-6152,-3448
85391,-9526,-7226
85392,395,2376
85393,-9223,-4446
85394,-122,-2215
85395,5071,-5709
85396,4703,-8712
85397,-5840,-6312
85398,-5667,-8211
85399,5852,-1258
85400,1690,-4361
85401,-4327,-2736
85402,4548,-835
85403,-1886,574
85404,-4817,-6426
85405,7057,-134
85406,2161,-920
85407,-8410,-8537
85408,-7073,-8823
85409,1140,-6177
85410,8770,-9300
85411,6781,9920
85412,2752,-7283
85413,-9,-4147
85414,-9571,9487
85415,-8555,-1170
85416,-2128,-5475
85417,8873,7802
85418,7603,-4981
85419,-9628,3838
85420,-5870,-3077
85421,3643,-541
85422,-4860,-7097
85423,-1864,-4925
85424,9226,9778
85425,8677,-8616
85426,9758,730
85427,-4389,384
85428,-8894,-6795
85429,6007,6648
85430,-9576,-8203
85431,-7029,8070
85432,6358,-4282
85433,3372,-329
85434,9898,-5791
85435,7703,-8910
85436,6026,-5716
85437,-2703,-4922
85438,-5339,2519
85439,2081,-8875
85440,5595,-5651
85441,-761,-2815
85442,-2520,649
85443,8213,-2568
85444,-660,-7558
85445,-3170,-3133
85446,-4439,1856
85447,8823,-6537
85448,-9339,6001
85449,-4365,-328
85450,1286,1142
85451,4533,-2746
85452,-4102,-5023
85453,-121,-9198
85454,-4050,-1971
85455,-7233,-4325
85456,-9703,-211
85457,9326,-8908
85458,-5214,-228
85459,-2012,-8727
85460,7220,-6393
85461,-280,-5484
85462,2007,1702
85463,-3694,-9109
85464,1676,3093
85465,-2916,610
85466,-2293,-3306
85467,-9655,6361
85468,1777,1821
85469,-7177,-7198
85470,-9652,-4101
85471,-1954,-626
85472,-632,-1082
85473,-5325,-157
85474,2007,-2426
85475,-4123,-9852
85476,-3110,-3948
85477,-6007,-3123
85478,-6100,-9315
85479,-1180,-144
85480,9265,-5349
85481,2987,-4937
85482,-7364,7420
85483,9324,-4236
85484,-5608,1364
85485,4382,961
85486,4806,-5506
85487,-1068,-3127
85488,-7175,3021
85489,-5342,-9727
85490,-3498,3440
85491,-132,-4646
85492,5426,-6636
85493,-6422,-3020
85494,9178,-9192
85495,-6200,-1093
85496,761,1668
85497,-4966,5615
85498,1479,-7589
85499,-5191,-1393
85500,-9935,-4432
85501,5686,-621
85502,-1158,-7250
85503,-8226,5569
85504,-3052,8712
85505,2145,-3993
85506,5926,-9647
85507,55,-9198
85508,-9053,-3570
85509,-7514,-3857
85510,-6567,-7641
85511,-5667,232
85512,-6493,4875
85513,-5161,8041
85514,-7363,-8974
85515,6000,-8620
85516,-3674,1086
85517,-8071,-2115
85518,-809,-5514
85519,3637,-5848
85520,335,7987
85521,1927,-3022
85522,2372,-1106
85523,2927,1201
85524,1018,-7470
85525,3967,4685
85526,2217,-6944
85527,1693,-542
85528,-5720,-9038
85529,1652,2756
85530,-6004,-5986
85531,5440,-7898
85532,-4182,1359
85533,-5432,-7475
85534,1193,-8869
85535,2592,-9812
85536,-7630,-5972
85537,7646,-1144
85538,-6147,-316
85539,8240,-6164
85540,1000,-8138
85541,-2523,-6696
85542,-3419,-569
85543,-6717,3259
85544,2658,-5872
85545,6964,-7237
85546,-9020,-3109
85547,663,-4702
85548,932,-9691
85549,-6554,2596
85550,-7964,-5172
85551,-4202,464
85552,2932,5503
85553,338,798
85554,376,4390
85555,-2740,-9682
85556,-7494,-8118
85557,2644,1655
85558,8890,-6971
85559,1838,2533
85560,8087,-1911
85561,3506,-8192
85562,1742,-9763
85563,-1281,1668
85564,-2078,9399
85565,5278,5534
85566,-6531,-5650
85567,-6264,-3885
85568,1673,7648
85569,6490,572
85570,-6278,-5192
85571,-3772,2611
85572,-5967,-1659
85573,-5547,-8558
85574,-3481,-7208
85575,6916,-143
85576,7217,-9480
85577,-2142,-3462
85578,-662,771
85579,472,-3659
85580,2071,-9968
85581,1878,1086
85582,2721,-2654
85583,-1021,-8304
85584,717,2032
85585,-8462,7496
85586,6886,8670
85587,7116,1508
85588,-7437,-3270
85589,-6436,7403
85590,-5928,3212
85591,-1144,8306
85592,-9947,-8102
85593,-8163,-8441
85594,1830,-2908
85595,-3824,1150
85596,8223,-4197
85597,-211,-4608
85598,-280,-7081
85599,-5430,3028
85600,-7363,-1093
85601,-260,-10
85602,4054,1176
85603,-6311,-9483
85604,-5053,-1020
85605,3050,-97
85606,-9366,-4574
85607,-2669,-3580
85608,-5940,-8876
85609,1954,-7314
85610,-5340,-1605
85611,658,-1219
85612,7930,-6576
85613,7773,8143
85614,2064,7092
85615,1303,2092
85616,2509,-2871
85617,-5065,899
85618,-7308,-3267
85619,-5201,-1862
85620,7694,-8900
85621,-6079,-3616
85622,-3320,9391
85623,521,-8097
85624,7938,-2849
85625,1533,-8867
85626,9616,1165
85627,-971,-8946
85628,-166,8034
85629,5844,-3839
85630,-8726,304
85631,6886,2429
85632,8031,-7204
85633,-2893,311
85634,1381,-7050
85635,8407,-6237
85636,6994,-8834
85637,-9862,6916
85638,-5629,-8077
85639,-6500,-3911
85640,-2045,160
85641,1138,-8507
85642,-329,-9073
85643,-5919,-9756
85644,736,4155
85645,8772,391
85646,4237,-8784
85647,1128,-4829
85648,-7915,-7593
85649,-4055,-9525
85650,-5115,-9417
85651,6476,-7226
85652,5495,-1641
85653,-3130,806
85654,-4619,-1772
85655,-3974,5384
85656,-1687,-2532
85657,956,-1700
85658,-7572,-2462
85659,-9155,-6032
85660,6042,3115
85661,-4783,-6890
85662,9201,2048
85663,3616,-1163
85664,-2665,-9626
85665,8185,-3756
85666,-8484,-6788
85667,-6570,-3584
85668,8796,-1297
85669,-1537,-7333
85670,8292,9169
85671,-8013,-9440
85672,6683,6450
85673,-5740,-5214
85674,7841,-4611
85675,-5482,-6156
85676,-6379,9069
85677,-3168,-5764
85678,214,-4233
85679,2650,-6577
85680,3118,-858
85681,-815,-5642
85682,-2298,-3343
85683,-5443,-725
85684,-935,-1716
85685,6057,-7263
85686,4306,1189
85687,9447,-2452
85688,-9085,-171
85689,-377,6034
85690,-1324,5087
85691,5960,3029
85692,-2233,-4675
85693,-2232,-8724
85694,-6354,-703
85695,135,11
85696,-4161,-4531
85697,-9529,5131
85698,-1484,7333
85699,-1553,-8261
85700,8960,-726
85701,-4429,634
85702,-7677,-8448
85703,3637,-6367
85704,-7445,702
85705,-7713,-374
85706,-4834,-116
85707,1001,-9398
85708,620,776
85709,8654,-7333
85710,-328,1039
85711,-1319,-1530
85712,-5519,-2284
85713,5621,-5242
85714,-8897,-1256
85715,5611,6194
85716,-6955,7831
85717,-1611,4966
85718,-9074,3912
85719,-9371,-9557
85720,-1762,-7216
85721,-3193,-119
85722,5856,-7605
85723,-9503,2099
85724,375,-2653
85725,-4236,-7279
85726,-1605,8828
85727,3408,-9633
85728,-4428,4452
85729,-4907,-6213
85730,-3991,2119
85731,3948,9703
85732,2933,-8538
85733,1183,-1385
85734,2918,-2336
85735,6291,2968
85736,-6595,2709
85737,-9664,-3073
85738,4340,6576
85739,8527,1957
85740,2415,-1497
85741,8499,9650
85742,-8158,6483
85743,-4867,3002
85744,4298,-7279
85745,-73,-6125
85746,-1028,-7713
85747,5281,-7860
85748,-6531,-312
85749,8084,1659
85750,-7060,8215
85751,138,6687
85752,-9875,-9275
85753,6330,-3202
85754,-1630,8927
85755,819,3265
85756,2411,2730
85757,-5546,634
85758,-4449,8643
85759,-6176,-4778
85760,-9983,4626
85761,3943,1493
85762,-8766,-9959
85763,8149,2008
85764,2732,172
85765,-3434,5415
85766,-3635,-6515
85767,1942,2312
85768,-7901,4324
85769,617,-3629
85770,3977,7149
85771,9762,2325
85772,-9056,9283
85773,-5842,2483
85774,-6037,-6887
85775,1688,3081
85776,-8627,9309
85777,-9789,9586
85778,-5346,-9469
85779,-8406,-1301
85780,-8757,-8099
85781,2469,453
85782,-3273,-8790
85783,174,-9268
85784,1574,-5675
85785,119,-4166
85786,-5859,4456
85787,-2269,-7692
85788,-8139,1629
85789,-3807,-7489
85790,-2041,-6076
85791,-436,-1852
85792,-1572,9098
85793,-7795,9547
85794,806,-5548
85795,-3090,2498
85796,-2178,8702
85797,-4831,7993
85798,-9488,-1059
85799,2541,2154
85800,-3950,-5979
85801,-4100,7077
85802,7066,-7623
85803,-6880,-7585
85804,-4525,-7063
85805,-5707,-774
85806,-5099,-2470
85807,8416,-9743
85808,213,-3001
85809,8129,-7503
85810,3110,1244
85811,-8093,9085
85812,-4996,-6977
85813,-4335,-3350
85814,6376,-4781
85815,2037,-1078
85816,5154,165
85817,279,4010
85818,827,8225
85819,6184,-5348
85820,2136,-4058
85821,-4207,-9261
85822,-8561,-7736
85823,-768,2353
85824,7348,-2349
85825,-1463,5746
85826,7899,-3168
85827,-4826,-9747
85828,9523,-2600
85829,-4076,1237
85830,-5857,-7898
85831,-9893,-5686
85832,-4271,-9750
85833,-5151,-8938
85834,1733,2038
85835,-3108,4642
85836,838,2683
85837,1478,-9359
85838,-9361,-2678
85839,-6054,-2258
85840,8200,-3401
85841,-3261,-4868
85842,-4124,6854
85843,-6860,1097
85844,8074,8786
85845,-5405,3007
85846,-9961,2579
85847,2395,-9273
85848,-246,7916
85849,-2676,-1723
85850,-4919,9414
85851,-7191,-8008
85852,-9955,5033
85853,-1485,-3877
85854,1404,5292
85855,-6781,-9951
85856,278,1710
85857,8927,-3708
85858,6377,4209
85859,-289,1109
85860,-1580,1409
85861,-1842,-4216
85862,8701,3824
85863,-6782,-2620
85864,-7252,908
85865,1265,3924
85866,5665,993
85867,-9292,-5818
85868,8302,8958
85869,-8645,4315
85870,-9051,164
85871,5060,-6614
85872,2727,4524
85873,-3330,-4348
85874,7450,-6690
85875,9592,3148
85876,-2691,781
85877,-5518,-2246
85878,3814,-9012
85879,1536,3125
85880,7908,7236
85881,-4561,-4354
85882,1197,5809
85883,-5514,-3898
85884,-1028,5070
85885,-2088,15
85886,9450,-9613
85887,-8346,2204
85888,1137,-5053
85889,-1437,-9037
85890,2910,-7577
85891,1409,-1662
85892,-1548,-5055
85893,-2052,-2007
85894,-4969,-4881
85895,-3934,-864
85896,6844,-7378
85897,5899,-3766
85898,-8618,-5345
85899,1384,-1840
85900,-2191,-4085
85901,-161,1203
85902,-359,4385
85903,7698,-8070
85904,-2995,-3976
85905,3645,-8511
85906,1083,-4148
85907,-4946,-8988
85908,9798,-931
85909,2752,-6823
85910,-4851,-1946
85911,1766,4571
85912,-340,2189
85913,-6998,-4939
85914,-681,257
85915,3402,8577
85916,-6629,4398
85917,5322,-3253
85918,-2061,6827
85919,-3265,-725
85920,-7321,8588
85921,-8679,463
85922,607,-3080
85923,-8643,5149
85924,6696,-1706
85925,8081,5184
85926,-5924,6749
85927,-5676,-1031
85928,9789,4896
85929,-8784,5292
85930,-7758,-3669
85931,-9215,-1617
85932,-7244,-8049
85933,3863,76
85934,-9425,-4454
85935,-5135,-8843
85936,-6679,-1014
85937,7133,79
85938,5488,-4855
85939,-9941,-7315
85940,-7752,5963
85941,-1212,-7255
85942,2798,-3279
85943,-5872,-4864
85944,-9090,2308
85945,8016,-5831
85946,2717,873
85947,6028,1142
85948,2922,6755
85949,5315,7108
85950,4998,-5635
85951,-1558,-9786
85952,1625,-8598
85953,5052,653
85954,5253,-2103
85955,-168,-6354
85956,-7269,-524
85957,-234,-3212
85958,-1477,-2748
85959,-9165,1635
85960,-4024,-1800
85961,-9261,5750
85962,-239,-8203
85963,-3115,-7503
85964,-798,722
85965,-398,2889
85966,5107,316
85967,281,-5986
85968,1379,-340
85969,7473,-7364
85970,-72,-7467
85971,-8444,6415
85972,-9498,-7430
85973,-7048,-7584
85974,-8911,-1968
85975,-2909,-9257
85976,8917,-2661
85977,888,-589
85978,1980,1536
85979,1294,2016
85980,6515,-9529
85981,-2980,1887
85982,9133,-8597
85983,-9676,8564
85984,-1642,-2827
85985,-3018,-5467
85986,-310,2477
85987,1987,2283
85988,8456,-9746
85989,-4118,-2579
85990,-4417,-8964
85991,-9590,2325
85992,-5677,-1442
85993,-9721,-8613
85994,-7515,-7014
85995,1942,-9768
85996,4922,-744
85997,-5056,-1110
85998,-5572,4407
85999,-9944,4406
86000,2624,1128
86001,-6408,388
86002,8583,-6040
86003,-190,-2256
86004,3472,3487
86005,1010,6495
86006,-9127,-405
86007,-276,1085
86008,-5371,1453
86009,-1365,-1700
86010,185,5200
86011,-3131,-128
86012,-6717,-1522
86013,-6143,-6538
86014,-1337,-9223
86015,-3352,-8143
86016,-8591,630
86017,9957,-8942
86018,-114,968
86019,-895,9114
86020,-1091,-7384
86021,-8860,2573
86022,8618,9652
86023,913,-6594
86024,-2081,3563
86025,-2971,1474
86026,1462,-3012
86027,-9443,-2858
86028,7343,-6082
86029,-6189,-5465
86030,6281,2272
86031,-7220,5360
86032,-1077,3738
86033,998,5724
86034,6508,1107
86035,47,-2275
86036,-2138,1797
86037,-4173,3986
86038,-5810,1846
86039,3466,-6082
86040,-7706,-2978
86041,-3871,-868
86042,-2505,-4664
86043,8349,-3933
86044,-1405,-2121
86045,-5918,-3890
86046,-9853,-5733
86047,-3805,-9714
86048,2730,-8127
86049,-5195,-2518
86050,-1815,4925
86051,-3180,-5078
86052,4733,-7287
86053,-5329,5453
86054,-7935,-7354
86055,-1765,4001
86056,-2261,363
86057,-6963,105
86058,1951,-7238
86059,2296,5051
86060,-4841,3943
86061,-1103,1439
86062,-1711,-4104
86063,-9325,-8840
86064,-8993,2255
86065,-1034,1907
86066,7410,3220
86067,-401,-8164
86068,-3724,-9054
86069,-7103,6060
86070,-3022,-762
86071,-5486,-5351
86072,-4148,2708
86073,-4200,6187
86074,-8609,-7342
86075,-3074,-3829
86076,6422,6826
86077,7157,-9969
86078,7484,-9825
86079,-8592,-5473
86080,-3933,-7330
86081,-257,-1616
86082,-3031,1011
86083,-8418,-6996
86084,5142,-5275
86085,-1404,6634
86086,4681,-501
86087,-2408,-511
86088,-4881,5404
86089,8830,2145
86090,-270,-5458
86091,-5049,-7451
86092,-8931,-4174
86093,-2744,152
86094,-7427,-2090
86095,-2917,9762
86096,3505,-6637
86097,2221,7297
86098,-6388,918
86099,6391,-5597
86100,-4669,-9382
86101,-7102,543
86102,-8745,-4307
86103,8025,-8061
86104,-4659,-8036
86105,-4769,-1989
86106,1955,1789
86107,796,432
86108,2781,-2608
86109,-4413,1011
86110,2629,-3006
86111,47,1368
86112,1606,2896
86113,864,-7823
86114,-2987,-6042
86115,6452,-2155
86116,-2205,9624
86117,-3108,6520
86118,9070,-7559
86119,-8519,5533
86120,4995,-6041
86121,4639,-6281
86122,207,9238
86123,-779,350
86124,1498,-9545
86125,-7040,-4574
86126,323,686
86127,-9489,-8808
86128,-2209,5068
86129,1612,6460
86130,2673,-9815
86131,5808,-9819
86132,9141,-1429
86133,-8309,-9867
86134,9137,-4230
86135,117,9971
86136,7760,-2690
86137,-7258,-7796
86138,-5420,3090
86139,3185,-1398
86140,-4490,-684
86141,-9782,2914
86142,-6799,2761
86143,-7761,-9703
86144,-6620,463
86145,-8663,2506
86146,-2424,-7570
86147,-1939,-3462
86148,-6749,-5362
86149,-175,86
86150,1123,8179
86151,5674,-35
86152,-6938,2382
86153,7451,-4319
86154,-1037,-4329
86155,1152,8974
86156,-250,-815
86157,-3596,6624
86158,-1031,7308
86159,-7228,3447
86160,8613,-9587
86161,7830,4110
86162,8377,-3050
86163,1821,-8473
86164,-8525,-3210
86165,-1485,-2026
86166,-8497,-8036
86167,-4225,9432
86168,-5004,-1218
86169,942,-7909
86170,-4154,-4491
86171,288,3629
86172,-4969,-4076
86173,-6879,5466
86174,-5789,7453
86175,-6429,-2742
86176,-5646,9256
86177,-40,-3073
86178,586,-8489
86179,1625,-9825
86180,-8327,1927
86181,-2979,8354
86182,-3751,-9909
86183,683,-1954
86184,3202,-5094
86185,-2057,-8292
86186,9593,-5036
86187,8578,3461
86188,-3882,-2581
86189,-7768,2598
86190,-9912,4199
86191,-5340,3718
86192,7995,1185
86193,5034,2067
86194,-6174,-2223
86195,-2475,-7785
86196,3617,7662
86197,242,6781
86198,-9576,2683
86199,-1499,2682
86200,-3534,-5290
86201,-2609,1111
86202,3581,-1451
86203,-1687,53
86204,-6602,9978
86205,3734,9706
86206,-3,-701
86207,-4866,-9059
86208,438,3512
86209,-4323,-898
86210,-1563,-6412
86211,-7638,-5530
86212,-5249,-1899
86213,-5451,775
86214,-7154,-6666
86215,4518,-4386
86216,-4318,2622
86217,3351,4501
86218,1818,-5389
86219,-6958,-4909
86220,-5570,-6219
86221,-3221,7321
86222,9973,-4339
86223,1762,5954
86224,906,4215
86225,2621,-2747
86226,2344,1495
86227,1911,7469
86228,5768,-1998
86229,-382,-6024
86230,314,315
86231,-6295,-1770
86232,1710,2506
86233,-1674,1140
86234,-7726,705
86235,8381,-951
86236,-7225,1451
86237,-5043,1991
86238,-3655,-9200
86239,-9812,-1493
86240,-3007,1892
86241,-1456,-8984
86242,-6534,-2853
86243,-7713,-5834
86244,-4024,2856
86245,-3418,9392
86246,-8813,5072
86247,-9799,-3164
86248,-7072,29
86249,6012,476
86250,-7003,955
86251,1025,-201
86252,-1287,1564
86253,146,3067
86254,5561,-2741
86255,-7423,-7963
86256,-887,7325
86257,4548,-8138
86258,4616,1128
86259,-4155,6267
86260,-2798,-9960
86261,1160,8472
86262,-3821,-8166
86263,-836,-9167
86264,-2804,-7400
86265,-156,181
86266,-469,-7365
86267,237,971
86268,-7432,-811
86269,9116,-164
86270,-50,2625
86271,-3437,-6262
86272,-4723,1043
86273,3881,-849
86274,1940,-9395
86275,2767,-4327
86276,-6234,-5826
86277,3355,-4684
86278,-4632,8514
86279,-1067,129
86280,-7256,2125
86281,-3849,1985
86282,5848,-2307
86283,-935,2613
86284,1667,-6431
86285,2694,6362
86286,7453,-8941
86287,-3495,2071
86288,-6408,-2184
86289,6586,7073
86290,8553,-8816
86291,-7442,-8760
86292,-7698,7008
86293,352,7498
86294,-3455,3690
86295,4816,-2259
86296,-8678,8928
86297,-6284,8734
86298,7237,1871
86299,-5300,-9968
86300,-7045,1614
86301,-2706,3439
86302,-6947,3603
86303,6506,-9451
86304,-592,-4965
86305,733,6906
86306,-5586,5852
86307,2359,1356
86308,3716,-7452
86309,8150,-5056
86310,-7694,-7860
86311,1392,2483
86312,2171,-2628
86313,-9468,3565
86314,580,-3264
86315,-4983,-9322
86316,2520,1209
86317,-3798,-2617
86318,1669,9908
86319,7271,-8576
86320,-7598,4181
86321,-326,4478
86322,4325,-8170
86323,-348,-1177
86324,-9988,-2130
86325,2011,-8209
86326,1071,1870
86327,-2874,-5448
86328,8870,369
86329,-7878,-8639
86330,-6073,-9566
86331,-3417,2485
86332,-58,-9590
86333,-9584,-8636
86334,2902,-9089
86335,-831,2129
86336,-8912,6145
86337,9041,-5690
86338,-2094,-7839
86339,-4291,52
86340,5817,1709
86341,-6103,-4545
86342,3062,1597
86343,-7120,8642
86344,-2988,853
86345,-8386,-6867
86346,3174,178
86347,-7546,287
86348,1368,6658
86349,-387,-6725
86350,-6786,-5730
86351,8685,-5416
86352,4683,1115
86353,-1977,-8337
86354,4694,-6514
86355,-8645,-7410
86356,2071,-7148
86357,1874,9163
86358,335,7456
86359,1104,1611
86360,-5954,-165
86361,475,7131
86362,-9418,-1665
86363,-7807,-2944
86364,-8323,-4625
86365,2071,8665
86366,-6018,-7412
86367,-9247,992
86368,-7335,6681
86369,-4597,-382
86370,-2018,7871
86371,5737,-2525
86372,-7529,-6389
86373,-2839,-6037
86374,8356,9096
86375,-2152,-2322
86376,1289,-6689
86377,-8999,-7762
86378,802,-8373
86379,2011,-7330
86380,-9971,9765
86381,-4165,-525
86382,-4828,1260
86383,-6745,-694
86384,-8785,-4459
86385,9782,-5940
86386,-6475,4154
86387,-8067,-9189
86388,-9244,-2753
86389,159,-7422
86390,-7802,-5501
86391,-505,-5273
86392,-9372,-9704
86393,5965,-8515
86394,-5791,-2757
86395,5738,-1846
86396,-6762,582
86397,-1884,-614
86398,5019,-2566
86399,-4425,-3670
86400,-4176,-1577
86401,-6984,-1957
86402,-66,-6579
86403,-2359,7284
86404,-6625,-4096
86405,-5931,9685
86406,761,-6090
86407,-5925,8565
86408,4473,-9982
86409,-5636,-4154
86410,-3576,6739
86411,-2176,-1423
86412,-5600,-2149
86413,-4629,1765
86414,-3414,5490
86415,7121,-5523
86416,-8975,4751
86417,536,-9044
86418,-1693,8350
86419,-144,-5866
86420,2677,8461
86421,-2213,-930
86422,5459,-6021
86423,3847,8884
86424,-6665,-2599
86425,4887,779
86426,-6755,-2079
86427,-4159,5323
86428,7938,-554
86429,-9731,-4441
86430,-4110,-9256
86431,6392,1103
86432,4938,-7947
86433,5560,914
86434,-5803,-4518
86435,-3055,9950
86436,-7371,-8104
86437,-9892,2556
86438,7257,2491
86439,-2879,-8846
86440,6301,-3892
86441,1702,1468
86442,-9168,-9052
86443,-9030,-2754
86444,-2423,-1021
86445,175,-9237
86446,-6162,1212
86447,-4637,-4372
86448,-3419,-9933
86449,-9959,8156
86450,-8378,7875
86451,-4998,-6137
86452,9703,6761
86453,-6246,2607
86454,-4839,3516
86455,2138,9367
86456,-4677,260
86457,1632,2952
86458,9388,-4951
86459,5075,3987
86460,-9992,-9937
86461,-5176,-8383
86462,-4979,-9785
86463,-542,-8556
86464,-2429,-9323
86465,1723,3019
86466,-3288,-1527
86467,-1855,-6907
86468,-6433,1272
86469,-1271,-2543
86470,7490,-3510
86471,-2596,-4702
86472,-3013,3844
86473,-3022,5800
86474,-499,6995
86475,1198,-2256
86476,-4637,-94
86477,2855,-39
86478,2551,662
