index,x,y,z
8850,743,-823,-305
8851,-849,-56,696
8852,274,845,-875
8853,636,228,350
8854,-262,-621,-51
8855,607,580,713
8856,-572,-539,-65
8857,-104,424,-660
8858,-520,-144,-860
8859,-140,-967,-477
8860,634,667,588
8861,-138,293,971
8862,746,451,-910
8863,-759,828,811
8864,0,-714,-553
8865,-14,545,-25
8866,-713,-71,-783
8867,598,83,-140
8868,497,-549,629
8869,-779,743,-904
8870,686,-285,-390
8871,56,-662,41
8872,923,-469,180
8873,690,950,385
8874,941,984,-693
8875,-837,-890,-665
8876,-438,-864,341
8877,740,129,305
8878,157,-379,513
8879,175,-943,979
8880,675,-637,-997
8881,-808,-490,-709
8882,-629,-443,330
8883,-513,-206,848
8884,650,121,-928
8885,623,516,558
8886,-17,-165,-598
8887,821,-402,-809
8888,211,-67,-65
8889,776,-469,755
8890,396,-824,554
8891,-473,929,658
8892,-888,-257,-661
8893,-921,-593,-787
8894,734,-481,430
8895,287,-435,620
8896,-123,-687,741
8897,938,-47,-359
8898,-623,303,477
8899,-27,-750,380
8900,-966,623,-852
8901,-304,573,429
8902,-553,346,841
8903,-6,565,-204
8904,-21,491,737
8905,204,727,485
8906,-113,415,-267
8907,849,-173,-716
8908,882,165,-953
8909,-685,895,157
8910,-459,-829,824
8911,699,230,452
8912,624,-187,-691
8913,-983,72,-396
8914,483,-969,-279
8915,72,194,452
8916,158,-803,-857
8917,726,-669,548
8918,773,667,-413
8919,-320,-803,-643
8920,-546,234,-411
8921,-955,703,-885
8922,689,-150,-51
8923,513,726,238
8924,362,-131,-155
8925,324,304,-951
8926,-436,-814,-407
8927,235,-323,-672
8928,711,-735,925
8929,-968,-331,-863
8930,84,507,-938
8931,455,-869,-557
8932,743,65,-277
8933,732,-44,-307
8934,-54,-302,903
8935,154,378,972
8936,-558,-571,866
8937,598,725,123
8938,-699,-16,586
8939,-822,-231,703
8940,-791,-629,234
8941,283,198,265
8942,285,-342,650
8943,-636,504,383
8944,38,346,516
8945,-967,-666,-824
8946,444,-301,-839
8947,686,-496,46
8948,758,-461,-131
8949,877,-340,-135
8950,698,-701,-541
8951,213,917,-857
8952,-819,103,-859
8953,277,-75,-720
8954,-768,785,171
8955,416,-122,282
8956,-275,-400,926
8957,259,805,-460
8958,-47,-891,282
8959,-438,825,-803
8960,-538,792,891
8961,852,-181,-510
8962,-421,-787,-931
8963,274,948,203
8964,-686,-67,688
8965,-593,-830,498
8966,724,-840,-693
8967,-873,-206,-419
8968,688,653,667
8969,-128,-726,591
8970,-913,739,-263
8971,-771,-549,-134
8972,449,-371,-525
8973,-160,-515,-552
8974,493,903,-907
8975,-281,373,-240
8976,918,-60,79
8977,-827,456,-363
8978,362,-806,-90
8979,-18,-411,638
8980,-58,34,700
8981,-622,-884,454
8982,390,-601,-846
8983,171,-968,80
8984,-345,952,-295
8985,-279,895,797
8986,64,84,663
8987,551,771,-837
8988,147,616,-825
8989,-750,177,640
8990,687,-379,-704
8991,928,984,-348
8992,532,-300,771
8993,-776,-789,-239
8994,-243,851,794
8995,-143,-982,499
8996,101,897,668
8997,-157,-359,719
8998,136,409,-109
8999,-495,679,158
9000,645,41,210
9001,-380,639,428
9002,-543,656,242
9003,-527,-376,993
9004,-947,722,-466
9005,-823,-807,-54
9006,466,-492,-385
9007,-689,635,224
9008,546,371,-637
9009,-436,894,816
9010,-127,423,289
9011,267,-144,-756
9012,-136,-411,-360
9013,-281,-994,-759
9014,-943,502,-267
9015,670,845,918
9016,248,-632,621
9017,173,613,475
9018,-171,839,436
9019,965,247,11
9020,-599,-788,-213
9021,923,-478,-334
9022,246,101,-785
9023,-566,-667,212
9024,406,500,-952
9025,-170,-117,960
9026,646,692,318
9027,169,981,425
9028,344,536,-249
9029,-774,-273,635
9030,-176,-189,18
9031,174,-81,78
9032,611,-995,-335
9033,-754,-988,-160
9034,-427,829,-357
9035,666,36,-112
9036,298,425,-508
9037,209,-669,-991
9038,641,176,89
9039,-46,-408,98
9040,-800,673,58
9041,-256,245,-423
9042,811,424,-714
9043,-368,513,-614
9044,293,-926,-986
9045,-928,809,-287
9046,-473,-528,-792
9047,-170,12,-725
9048,-409,407,372
9049,-99,630,-138
9050,849,425,-355
9051,-349,-645,614
9052,-253,254,733
9053,-576,-448,-617
9054,514,597,705
9055,5,-712,-588
9056,284,935,817
9057,810,60,334
9058,-306,707,604
9059,-82,-667,981
9060,-38,319,-909
9061,-164,642,-835
9062,997,385,-948
9063,887,-153,-398
9064,809,-590,436
9065,-760,198,247
9066,-906,732,-114
9067,866,311,-900
9068,933,474,-547
9069,736,618,-399
9070,-361,457,-117
9071,261,159,-614
9072,-190,345,-723
9073,-906,-45,277
9074,-64,-837,894
9075,-337,698,30
9076,455,-549,-500
9077,-56,164,-348
9078,-771,-137,-657
9079,148,86,574
9080,-250,251,-739
9081,179,611,585
9082,565,-169,893
9083,944,-346,-540
9084,7,-863,194
9085,-975,205,195
9086,-421,760,659
9087,829,-892,-425
9088,885,709,765
9089,-403,542,549
9090,856,204,-16
9091,-342,411,579
9092,-369,-9,466
9093,642,-545,646
9094,33,-115,99
9095,393,966,-337
9096,837,-753,-774
9097,-325,876,-159
9098,891,931,-484
9099,-17,285,821
9100,528,625,-920
9101,-95,435,-811
9102,810,-321,982
9103,-901,-414,-668
9104,379,638,302
9105,-972,-697,904
9106,628,-81,269
9107,-853,322,-3
9108,-306,586,-723
9109,232,725,912
9110,226,452,412
9111,566,-195,447
9112,-721,-343,617
9113,111,463,467
9114,188,-804,-194
9115,17,476,-996
9116,-826,-853,468
9117,829,-392,871
9118,-51,416,-921
9119,460,-822,189
9120,-461,286,228
9121,-550,893,-207
9122,213,-583,0
9123,122,435,-780
9124,599,116,-102
9125,889,-456,-813
9126,810,692,54
9127,555,64,816
9128,740,-128,388
9129,-919,-293,-671
9130,-528,755,261
9131,775,484,932
9132,-476,-567,139
9133,-509,-49,-194
9134,-554,798,224
9135,669,981,-773
9136,-567,-802,-905
9137,450,552,-744
9138,-718,-482,-407
9139,-383,-731,413
9140,572,-247,-951
9141,-372,-250,406
9142,-663,563,293
9143,-197,497,-808
9144,-533,-141,183
9145,-205,314,889
9146,-161,677,641
9147,-816,-914,-435
9148,-551,-955,557
9149,-54,990,159
9150,-294,57,639
9151,25,-662,325
9152,912,-271,-944
9153,783,139,126
9154,830,-455,-458
9155,-637,622,742
9156,206,-242,-776
9157,-450,122,-752
9158,532,276,-780
9159,-451,-517,-311
9160,-554,-811,-407
9161,436,728,362
9162,-428,-739,-960
9163,283,49,555
9164,18,-709,-127
9165,-790,-395,-554
9166,822,-219,-586
9167,-189,-308,206
9168,253,861,55
9169,-378,559,-811
9170,-554,658,-524
9171,-267,5,620
9172,-553,-934,-168
9173,-633,-389,27
9174,906,-409,149
9175,-527,-276,-762
9176,230,-354,-74
9177,-260,589,828
9178,-854,-697,-524
9179,948,-501,99
9180,999,-731,-10
9181,-920,-938,644
9182,-341,818,-696
9183,649,-608,997
9184,-656,-832,624
9185,-590,-562,241
9186,-54,816,-50
9187,772,-757,623
9188,-352,446,-334
9189,-948,4,-637
9190,-271,481,635
9191,-578,637,349
9192,677,-334,753
9193,-448,283,-566
9194,-33,61,-583
9195,-54,-359,-11
9196,906,97,435
9197,994,-421,-363
9198,386,-977,218
9199,-722,-675,834
9200,-540,779,811
9201,-866,-845,373
9202,-179,818,934
9203,877,777,-640
9204,982,119,-216
9205,413,-885,770
9206,838,325,-438
9207,414,758,-356
9208,-246,550,-838
9209,-622,34,937
9210,886,490,484
9211,283,-445,21
9212,222,343,-178
9213,855,643,-516
9214,-65,-942,-810
9215,-247,819,-788
9216,-949,470,153
9217,433,-345,-752
9218,-936,-147,-497
9219,-531,699,-858
9220,-902,137,979
9221,-874,-408,612
9222,-841,657,-62
9223,487,-279,496
9224,-664,-510,-496
9225,-241,-317,-971
9226,-765,-118,-832
9227,-664,827,-531
9228,963,-271,86
9229,-660,172,-101
9230,-881,870,493
9231,881,-139,-694
9232,-434,-279,-574
9233,-275,-557,-349
9234,860,-920,952
9235,-432,684,-653
9236,-697,759,-597
9237,-333,-346,177
9238,869,523,131
9239,669,-762,-766
9240,-849,-318,-335
9241,102,733,-662
9242,280,604,-467
9243,-496,-23,-323
9244,816,731,460
9245,-620,640,956
9246,-910,-134,-723
9247,242,-362,-648
9248,-347,678,-758
9249,942,-153,653
9250,939,715,-90
9251,714,-641,17
9252,-132,75,129
9253,-953,597,-957
9254,-687,-847,729
9255,-266,-622,-413
9256,699,212,550
9257,535,-531,678
9258,-816,757,-730
9259,402,897,-644
9260,-743,-578,-991
9261,522,562,-438
9262,-221,192,-759
9263,772,40,638
9264,-534,-569,356
9265,-81,145,-995
9266,-425,-630,-695
9267,-13,191,-293
9268,-460,948,867
9269,835,938,748
9270,-151,-293,362
9271,119,-488,629
9272,-164,-81,696
9273,306,23,-144
9274,337,86,873
9275,337,-392,138
9276,400,797,-661
9277,884,441,144
9278,421,-320,708
9279,239,558,-877
9280,-913,119,-587
9281,-344,-94,-642
9282,-232,537,971
9283,901,-16,163
9284,-973,-260,414
9285,291,531,-509
9286,-803,-701,478
9287,-554,890,557
9288,-956,168,-16
9289,911,-835,773
9290,-908,287,506
9291,841,237,-996
9292,976,-186,388
9293,-106,881,139
9294,-352,566,-442
9295,-918,521,-957
9296,753,-345,-610
9297,738,-598,549
9298,348,-159,670
9299,681,141,567
9300,-289,-968,176
9301,-881,487,-187
9302,763,277,193
9303,344,767,-374
9304,-273,-577,-485
9305,841,-108,922
9306,-614,-494,720
9307,346,251,-523
9308,-959,-899,-726
9309,-129,212,-43
9310,495,320,-460
9311,-308,-556,88
9312,-627,-739,194
9313,532,-717,-688
9314,-104,-464,-438
9315,245,994,-152
9316,-148,-358,228
9317,-539,-373,-69
9318,440,-753,-118
9319,-630,592,668
9320,-417,841,-329
9321,803,739,-266
9322,752,-501,-188
9323,-987,800,459
9324,-10,-380,-221
9325,137,20,471
9326,-184,-429,39
9327,-538,-927,134
9328,794,-191,677
9329,-40,800,-379
9330,-304,790,314
9331,348,394,-621
9332,-677,-476,945
9333,19,-878,-909
9334,-408,-859,906
9335,-630,187,271
9336,351,-18,685
9337,-981,-731,-905
9338,-935,-541,-349
9339,-790,-716,350
9340,630,-902,912
9341,268,-278,694
9342,260,-809,846
9343,187,738,-938
9344,-222,-27,887
9345,-718,606,877
9346,-815,-377,0
9347,7,-661,-664
9348,-662,-937,-603
9349,110,124,-96
9350,-263,-945,-499
9351,-331,-670,910
9352,603,-39,286
9353,775,-827,206
9354,-907,-760,-310
9355,740,-878,-989
9356,241,441,825
9357,916,-534,221
9358,341,648,263
9359,134,-833,266
9360,744,-439,-105
9361,192,-83,595
9362,-780,-727,-372
9363,-438,-69,296
9364,-705,559,-748
9365,422,-103,217
9366,956,-401,-950
9367,898,-214,574
9368,-663,-100,921
9369,-301,249,-209
9370,608,684,-307
9371,-648,-96,622
9372,290,348,-189
9373,-562,-259,-581
9374,-485,547,595
9375,830,-864,480
9376,673,-615,823
9377,87,-763,700
9378,-29,-338,-309
9379,-728,830,332
9380,-812,54,-301
9381,-995,-7,345
9382,-792,631,169
9383,43,-547,532
9384,557,-875,-975
9385,138,765,-912
9386,-614,623,-242
9387,-840,-949,-908
9388,-9,-90,-711
9389,380,206,-757
9390,-508,27,529
9391,29,-931,125
9392,742,206,-909
9393,279,310,365
9394,227,147,-145
9395,-984,325,876
9396,580,395,-774
9397,414,981,-958
9398,472,-829,976
9399,-677,-86,-939
9400,855,-949,990
9401,-230,-27,-440
9402,-836,403,-64
9403,87,697,836
9404,898,-951,-410
9405,-135,-175,31
9406,106,47,754
9407,-653,-230,237
9408,440,184,850
9409,701,757,-322
9410,605,-350,-726
9411,469,169,-471
9412,431,-841,-913
9413,676,735,-92
9414,136,-994,58
9415,96,317,738
9416,-962,-890,134
9417,-32,772,-915
9418,340,-326,-556
9419,743,789,821
9420,624,-77,191
9421,-585,-640,-157
9422,-557,-326,-269
9423,-824,9,737
9424,637,63,-865
9425,-304,-118,260
9426,-713,559,174
9427,-705,-905,98
9428,-397,-23,839
9429,24,-137,935
9430,800,-100,-979
9431,727,-149,841
9432,-221,-973,-780
9433,277,-869,-593
9434,992,-105,-429
9435,-317,53,-551
9436,-144,-534,949
9437,748,987,-255
9438,660,365,736
9439,923,27,-517
9440,-11,626,214
9441,757,-193,-247
9442,990,-24,-570
9443,445,574,-869
9444,-823,168,-956
9445,-664,363,581
9446,510,-362,921
9447,-13,-877,164
9448,331,-103,812
9449,-335,771,253
9450,255,199,-818
9451,430,-219,439
9452,449,-585,605
9453,-599,-974,934
9454,-107,-958,323
9455,-435,-18,783
9456,-24,-826,570
9457,-269,-266,877
9458,231,479,-751
9459,-222,344,-260
9460,-110,-804,904
9461,271,-916,-895
9462,-267,312,-309
9463,-849,510,-281
9464,361,-689,379
9465,805,633,-783
9466,-316,-531,-106
9467,407,645,774
9468,627,-325,-951
9469,-343,-261,692
9470,-452,593,411
9471,-699,-698,252
9472,-46,-811,-302
9473,-576,-271,42
9474,-298,-436,-258
9475,-191,-889,-73
9476,314,-243,-737
9477,280,741,-550
9478,277,299,-218
9479,-589,-574,356
9480,-899,205,568
9481,-659,-205,242
9482,-152,-261,-391
9483,-69,-572,490
9484,-586,645,351
9485,974,-486,-763
9486,460,-914,-104
9487,287,-286,-411
9488,847,-888,511
9489,-213,810,140
9490,-975,-380,243
9491,242,-979,389
9492,843,944,505
9493,-117,722,-87
9494,-771,582,579
9495,-386,-484,-170
9496,821,194,-21
9497,-637,-189,-596
9498,615,555,903
9499,-701,352,-903
9500,-712,-661,-40
9501,698,167,-526
9502,29,-809,-49
9503,-260,554,328
9504,165,-819,307
9505,230,380,-238
9506,-712,-110,-457
9507,-468,298,844
9508,-715,990,224
9509,-55,366,-551
9510,110,407,336
9511,963,202,90
9512,123,-102,370
9513,-272,-668,806
9514,-356,52,17
9515,261,109,735
9516,314,75,849
9517,-429,-871,710
9518,605,-991,-430
9519,312,992,-964
9520,-849,-908,894
9521,414,135,-483
9522,610,282,-1
9523,527,-678,-351
9524,406,312,360
9525,-506,-184,46
9526,641,531,-380
9527,728,-793,926
9528,79,275,162
9529,-476,-593,-72
9530,-971,-112,-407
9531,214,-5,908
9532,-856,692,145
9533,-583,-740,97
9534,-625,-431,540
9535,-100,-609,-273
9536,441,-227,857
9537,890,-592,973
9538,110,471,20
9539,-487,-875,328
9540,-774,-673,-847
9541,785,-234,388
9542,995,-72,-443
9543,-29,108,46
9544,-143,724,452
9545,529,-176,-213
9546,-223,52,835
9547,-591,261,330
9548,-136,-153,620
9549,609,-721,-12
9550,-947,313,-572
9551,-627,655,-297
9552,420,167,-729
9553,478,-120,642
9554,-350,144,-927
9555,525,-439,423
9556,530,-748,443
9557,-776,-935,-533
9558,-331,-304,983
9559,-751,347,-129
9560,357,-430,-9
9561,120,530,388
9562,916,-551,-928
9563,-384,-708,173
9564,-342,154,698
9565,250,-858,-308
9566,996,372,-522
9567,946,-731,-12
9568,909,515,260
9569,-447,-428,-296
9570,-104,973,131
9571,-775,-556,452
9572,184,-957,462
9573,-104,-808,444
9574,579,985,-412
9575,402,-834,-235
9576,-453,-848,811
9577,-975,180,-779
9578,-890,-171,24
9579,502,-509,-534
9580,766,-244,-211
9581,56,348,883
9582,-199,-161,582
9583,436,-49,-989
9584,-491,176,-985
9585,-60,-126,-918
9586,78,626,-490
9587,455,-491,-879
9588,-371,-176,828
9589,645,-588,965
9590,662,766,838
9591,-813,-133,792
9592,-356,-793,925
9593,733,-250,-910
9594,-552,337,877
9595,-983,595,-633
9596,58,443,190
9597,-370,-374,918
9598,923,508,-651
9599,121,-349,-396
9600,32,-640,786
9601,793,-588,-166
9602,-811,-400,-129
9603,834,332,948
9604,882,-226,993
9605,-873,-970,-157
9606,448,257,842
9607,178,675,-777
9608,-536,968,-45
9609,-430,635,-64
9610,-893,918,71
9611,-787,1,-106
9612,-746,684,699
9613,907,930,-872
9614,-45,-491,715
9615,-168,594,701
9616,7,-992,-818
9617,273,813,861
9618,-870,126,-802
9619,-136,912,-984
9620,245,541,-597
9621,410,-748,-552
9622,-584,-393,348
9623,-628,510,-484
9624,432,-935,300
9625,618,945,491
9626,858,-880,990
9627,-363,-551,-135
9628,564,219,5
9629,494,886,-753
9630,-225,-976,903
9631,-215,-627,952
9632,784,510,248
9633,-939,-630,-110
9634,-419,-20,-815
9635,584,-319,-906
9636,-258,258,-58
9637,-288,440,-949
9638,-421,-77,-731
9639,164,-429,519
9640,-202,635,-349
9641,24,-929,-422
9642,-348,-911,-287
9643,-923,-682,-387
9644,-700,488,364
9645,-190,43,-657
9646,-683,945,-225
9647,-648,-623,-132
9648,-142,68,48
9649,777,745,-487
9650,-45,212,25
9651,584,148,798
9652,-90,422,446
9653,296,782,-597
9654,-234,-200,232
9655,-267,297,-501
9656,-56,574,-966
9657,-995,761,-638
9658,253,-464,-635
9659,-679,796,-765
9660,-31,-720,55
9661,634,477,355
9662,365,294,271
9663,-288,-835,403
9664,984,-336,72
9665,-57,498,605
9666,260,285,-334
9667,525,257,-926
9668,-518,-214,-285
9669,902,928,608
9670,-500,-124,837
9671,298,-476,589
9672,577,-990,127
9673,-912,42,181
9674,274,-464,705
9675,607,-641,115
9676,-29,-546,917
9677,-867,-440,331
9678,-548,100,-942
9679,444,-554,212
9680,197,-225,-620
9681,130,937,-636
9682,958,-732,-575
9683,-855,-559,212
9684,-852,-798,204
9685,-575,156,-55
9686,286,921,-305
9687,-43,-465,-616
9688,-229,-574,383
9689,-708,-722,366
9690,212,140,-685
9691,-839,-104,388
9692,-951,-680,-798
9693,714,284,163
9694,801,-162,184
9695,353,283,220
9696,-610,-528,-222
9697,-496,-759,482
9698,-66,-88,-590
9699,-66,-341,519
9700,658,-608,-454
9701,-505,-38,-358
9702,-718,-833,501
9703,347,-411,350
9704,378,39,-165
9705,-559,-441,-175
9706,-483,-468,-931
9707,9,-572,-49
9708,155,278,-907
9709,-946,132,-741
9710,-465,-203,-804
9711,-496,-629,891
9712,-367,-949,214
9713,-383,-961,-304
9714,720,913,750
9715,-564,314,396
9716,121,-672,-11
9717,62,77,-894
9718,-237,746,-724
9719,199,297,-462
9720,-896,-251,287
9721,-985,-768,-628
9722,236,-742,890
9723,341,-813,-145
9724,191,-846,132
9725,-921,276,931
9726,403,-975,351
9727,841,-628,835
9728,-72,196,38
9729,-907,-176,-313
9730,997,-101,-718
9731,631,-254,-32
9732,839,134,377
9733,650,991,-128
9734,-246,-324,-1000
9735,358,-244,-242
9736,-810,-415,345
9737,-128,-133,910
9738,-676,790,-445
9739,-246,-123,141
9740,-213,-24,-229
9741,461,-823,-270
9742,-112,-819,29
9743,-508,-296,646
9744,400,-494,-888
9745,323,-429,-907
9746,783,-783,-482
9747,-755,-871,-578
9748,190,-733,-624
9749,380,-228,-331
9750,927,-580,-586
9751,-766,282,-372
9752,830,-10,-912
9753,319,989,-865
9754,404,412,288
9755,573,997,642
9756,841,-208,-342
9757,-929,-27,189
9758,845,-785,-799
9759,-601,23,-9
9760,272,694,-525
9761,-560,-996,-200
9762,-250,-304,-33
9763,-866,725,-462
9764,5,393,-264
9765,-160,-593,580
9766,611,16,164
9767,-86,334,-615
9768,598,-647,384
9769,-448,905,-744
9770,-457,113,407
9771,840,324,-980
9772,738,931,526
9773,-580,-125,-719
9774,288,-949,-813
9775,-615,-543,-731
9776,-664,14,513
9777,313,-973,-455
9778,-416,-287,-183
9779,812,-857,21
9780,748,116,-391
9781,767,-478,-361
9782,400,-721,-685
9783,-203,744,546
9784,371,-441,-585
9785,-10,-582,302
9786,699,235,-846
9787,-144,-347,935
9788,239,509,754
9789,-276,218,-222
9790,252,-924,-403
9791,-537,32,-586
9792,218,-542,761
9793,80,-233,153
9794,804,576,-776
9795,836,653,842
9796,-322,816,237
9797,-224,679,-23
9798,-567,373,841
9799,-645,724,946
9800,554,575,-577
9801,-293,-474,-927
9802,788,564,809
9803,-653,-305,437
9804,624,-345,164
9805,941,845,226
9806,753,-331,191
9807,-73,85,657
9808,-813,857,-646
9809,-257,20,-755
9810,-676,749,766
9811,43,-65,27
9812,858,-325,-755
9813,-904,-997,112
9814,-156,-188,591
9815,629,-613,-714
9816,465,-5,-960
9817,302,858,-744
9818,199,700,550
9819,439,899,844
9820,-309,-278,327
9821,639,405,-558
9822,978,-358,-150
9823,-548,0,-647
9824,847,726,257
9825,-852,-399,83
9826,820,-423,-510
9827,-87,-419,498
9828,630,-734,-293
9829,214,853,-152
9830,929,905,-609
9831,-404,445,583
9832,327,-284,-229
9833,-143,352,927
9834,323,596,-684
9835,332,531,-1000
9836,-3,693,-99
9837,-340,-488,-975
9838,401,335,120
9839,-752,-700,642
9840,-849,-408,-511
9841,-706,-769,640
9842,489,-162,425
9843,570,102,-568
9844,591,118,-193
9845,249,-782,489
9846,456,49,-734
9847,835,-426,-279
9848,939,413,-159
9849,771,422,783
9850,745,502,491
9851,-464,808,589
9852,119,-713,-188
9853,-342,747,-896
9854,539,650,763
9855,321,-412,524
9856,553,713,709
9857,196,-851,-475
9858,-435,324,-938
9859,-854,851,-871
9860,-751,191,-190
9861,608,900,231
9862,63,867,280
9863,414,-795,-657
9864,-310,312,202
9865,645,-912,-232
9866,-319,615,399
9867,-711,51,-294
9868,-846,976,596
9869,-123,483,799
9870,314,861,311
9871,563,610,-303
9872,865,795,152
9873,-40,774,-191
9874,-132,489,-538
9875,-967,454,94
9876,278,-681,454
9877,787,-147,-839
9878,570,-781,-282
9879,775,659,-574
9880,-235,816,-547
9881,318,-762,-205
9882,-500,618,-588
9883,-850,-176,773
9884,-931,250,535
9885,-277,-336,-352
9886,461,-203,882
9887,-892,-626,-477
9888,915,875,912
9889,-748,-244,998
9890,527,-578,308
9891,-652,-637,792
9892,235,-971,470
9893,744,-229,-662
9894,460,-713,698
9895,-674,-763,158
9896,16,-206,815
9897,57,413,-597
9898,-166,-185,782
9899,-948,670,-565
9900,-405,-588,-410
9901,-908,-914,-634
9902,-642,-112,-819
9903,88,-748,761
9904,-156,308,279
9905,103,-16,-225
9906,-947,-932,552
9907,276,727,372
9908,-162,690,-609
9909,-897,-813,-480
9910,-968,-650,-943
9911,52,939,-418
9912,-32,633,565
9913,13,-214,400
9914,-505,49,-165
9915,421,685,-813
9916,710,-538,733
9917,-450,834,846
9918,105,305,532
9919,-246,696,-726
9920,-777,880,-657
9921,-966,-713,-684
9922,-119,-827,-287
9923,-15,987,402
9924,-623,306,-374
9925,-405,-391,-168
9926,-110,-421,285
9927,286,-172,382
9928,982,447,35
9929,948,360,875
9930,827,-39,-901
9931,-931,822,-466
9932,-113,277,419
9933,-970,758,-767
9934,34,424,798
9935,57,115,379
9936,605,-616,-362
9937,907,940,-542
9938,-227,-44,-762
9939,-494,-612,946
9940,538,276,482
9941,-353,-726,974
9942,875,855,-476
9943,844,651,167
9944,391,521,642
9945,-799,-419,63
9946,40,-820,237
9947,618,304,575
9948,-143,-216,-680
9949,-827,189,-854
9950,4,550,714
9951,551,589,191
9952,352,-26,195
9953,-224,-381,959
9954,796,-673,-326
9955,-408,-635,340
9956,748,-651,188
9957,730,-687,356
9958,38,-122,-711
9959,498,-1,299
9960,160,-16,-869
9961,-449,0,-610
9962,964,-828,301
9963,-693,-179,719
9964,502,-339,352
9965,-321,-35,-106
9966,199,882,-709
9967,-454,-703,-253
9968,-806,656,958
9969,-542,-722,-670
9970,-863,336,-595
9971,-962,934,366
9972,-337,918,726
9973,-326,-454,-366
9974,-214,398,200
9975,-464,-533,598
9976,-327,-994,-264
9977,559,-146,119
9978,-245,616,-201
9979,-269,-671,-268
9980,-838,833,783
9981,-251,-453,353
9982,-332,-9,67
9983,-222,970,-589
9984,-442,-554,780
9985,-443,783,-399
9986,-770,-691,-764
9987,-723,-544,-605
9988,139,243,-453
9989,911,378,-261
9990,-454,-88,-418
9991,-941,-778,-816
9992,-64,754,-269
